,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
25051,3861.0,16/17,30/08/2016,Braga,CD Tenerife,700 miles €,Libre
25052,3861.0,15/16,31/08/2015,Elche CF,Braga,"1,20 mill. €",Libre
25053,3861.0,12/13,07/01/2013,UD Almería,Elche CF,800 miles €,Libre
25054,3861.0,11/12,12/07/2011,Valencia CF,UD Almería,600 miles €,Libre
25055,3861.0,10/11,30/06/2011,Recreativo,Valencia CF,600 miles €,Fin de préstamo
25056,3861.0,10/11,16/08/2010,Valencia CF,Recreativo,800 miles €,Préstamo
25057,3861.0,09/10,30/06/2010,Celta de Vigo,Valencia CF,800 miles €,Fin de préstamo
25058,3861.0,09/10,30/08/2009,Valencia CF,Celta de Vigo,800 miles €,Préstamo
25059,3861.0,08/09,30/06/2009,Rangers FC,Valencia CF,800 miles €,Fin de préstamo
25060,3861.0,08/09,15/08/2008,Valencia CF,Rangers FC,800 miles €,Préstamo
25061,3861.0,07/08,30/06/2008,Iraklis,Valencia CF,500 miles €,Fin de préstamo
25062,3861.0,07/08,11/01/2008,V. Mestalla,Iraklis,500 miles €,Préstamo
25063,3861.0,07/08,10/01/2008,Xerez CD,V. Mestalla,500 miles €,Fin de préstamo
25064,3861.0,07/08,01/07/2007,V. Mestalla,Xerez CD,-,Préstamo
25065,3861.0,06/07,01/07/2006,Valencia Juv. A,V. Mestalla,-,-
25066,3861.0,05/06,01/07/2005,Valencia Jugend,Valencia Juv. A,-,-
25067,3862.0,12/13,06/07/2012,Heart of Midl.,CD Tenerife,350 miles €,Libre
25068,3862.0,09/10,01/07/2009,CD Tenerife,Heart of Midl.,-,Libre
25069,3862.0,08/09,30/06/2009,Fuerte.,CD Tenerife,-,Fin de préstamo
25070,3862.0,08/09,01/07/2008,CD Tenerife,Fuerte.,-,Préstamo
25071,3862.0,07/08,30/06/2008,CD Raqui San Isidro,CD Tenerife,-,Fin de préstamo
25072,3862.0,07/08,01/07/2007,CD Tenerife,CD Raqui San Isidro,-,Préstamo
25073,3862.0,05/06,30/06/2006,Laguna,CD Tenerife,-,Fin de préstamo
25074,3862.0,05/06,01/07/2005,CD Tenerife,Laguna,-,Préstamo
25075,3862.0,04/05,30/06/2005,Arona,CD Tenerife,-,Fin de préstamo
25076,3862.0,04/05,01/08/2004,CD Tenerife,Arona,-,Préstamo
25077,3862.0,04/05,01/07/2004,CD Teneriffa Juvenil A,CD Tenerife,-,-
25078,3863.0,15/16,01/07/2015,CD Tenerife B,CD Tenerife,-,-
25079,3863.0,14/15,22/01/2015,Desconocido,CD Tenerife B,-,?
25080,3863.0,14/15,01/07/2014,Atl. Madrid C,Desconocido,-,Libre
25081,3863.0,13/14,23/01/2014,Union Viera,Atl. Madrid C,-,?
25082,3863.0,13/14,24/07/2013,Las Palmas Atl.,Union Viera,-,Libre
25083,3863.0,12/13,01/07/2012,Uni. Las Palmas,Las Palmas Atl.,-,Libre
25084,3864.0,15/16,05/08/2015,Olimpia,CD Tenerife,-,Préstamo
25085,3864.0,13/14,01/07/2013,V. Mestalla,Olimpia,-,?
25086,3864.0,11/12,30/06/2012,CD Alcoyano,V. Mestalla,500 miles €,Fin de préstamo
25087,3864.0,11/12,01/08/2011,V. Mestalla,CD Alcoyano,-,Préstamo
25088,3864.0,11/12,01/07/2011,Olimpia U19,V. Mestalla,-,?
25089,3865.0,16/17,30/08/2016,Esperance,CD Tenerife,500 miles €,Préstamo
25090,3865.0,12/13,01/07/2012,Esp. Tunis U23,Esperance,-,-
25091,3866.0,14/15,01/07/2014,UD Melilla,CD Numancia,-,Libre
25092,3866.0,10/11,01/07/2010,Melilla Jugend,UD Melilla,-,-
25093,3866.0,09/10,01/10/2009,Ceuta Juvenil A,Melilla Jugend,-,Libre
25094,3867.0,16/17,01/07/2016,Villarreal CF B,CD Numancia,-,Libre
25095,3867.0,12/13,28/01/2013,Bilbao Athletic,Villarreal CF B,-,Libre
25096,3867.0,12/13,27/01/2013,Barakaldo CF,Bilbao Athletic,-,Fin de préstamo
25097,3867.0,12/13,01/07/2012,Bilbao Athletic,Barakaldo CF,-,Préstamo
25098,3867.0,10/11,01/07/2010,CD Basconia,Bilbao Athletic,100 miles €,-
25099,3867.0,08/09,01/07/2008,Athletic Juv. A,CD Basconia,-,-
25100,3867.0,07/08,01/07/2007,Athletic Juv.,Athletic Juv. A,-,-
25101,3868.0,16/17,30/11/2016,Sin equipo,CD Numancia,250 miles €,-
25102,3868.0,16/17,31/08/2016,AEK Larnaca,Sin equipo,250 miles €,-
25103,3868.0,15/16,23/07/2015,Córdoba CF,AEK Larnaca,400 miles €,Libre
25104,3868.0,12/13,11/07/2012,CD Guadalajara,Córdoba CF,400 miles €,Libre
25105,3868.0,10/11,01/08/2010,CyD Leonesa,CD Guadalajara,-,?
25106,3868.0,09/10,01/07/2009,Pontevedra,CyD Leonesa,-,?
25107,3868.0,06/07,01/07/2006,Real Sociedad B,Pontevedra,-,?
25108,3869.0,12/13,01/07/2012,Atl. Madrid B,CD Numancia,-,Libre
25109,3869.0,05/06,01/07/2005,Atl. Madrid C,Atl. Madrid B,-,-
25110,3870.0,15/16,03/07/2015,Racing,CD Numancia,600 miles €,Libre
25111,3870.0,14/15,15/07/2014,Sporting,Racing,-,Libre
25112,3870.0,13/14,30/06/2014,Racing,Sporting,-,Fin de préstamo
25113,3870.0,13/14,19/08/2013,Sporting,Racing,300 miles €,Préstamo
25114,3870.0,11/12,01/01/2012,Sporting B,Sporting,-,-
25115,3871.0,15/16,30/06/2016,Atl. Levante,CD Numancia,-,Fin de préstamo
25116,3871.0,15/16,31/08/2015,CD Numancia,Atl. Levante,200 miles €,Préstamo
25117,3871.0,15/16,01/07/2015,CD Numancia B,CD Numancia,200 miles €,-
25118,3871.0,13/14,01/07/2013,Numancia Juv. A,CD Numancia B,-,-
25119,3872.0,16/17,20/07/2016,UD Las Palmas,CD Numancia,200 miles €,Libre
25120,3872.0,15/16,30/06/2016,Burgos CF,UD Las Palmas,-,Fin de préstamo
25121,3872.0,15/16,13/01/2016,UD Las Palmas,Burgos CF,200 miles €,Préstamo
25122,3872.0,14/15,30/06/2015,CD Leganés,UD Las Palmas,200 miles €,Fin de préstamo
25123,3872.0,14/15,21/08/2014,UD Las Palmas,CD Leganés,200 miles €,Préstamo
25124,3872.0,14/15,01/07/2014,Las Palmas Atl.,UD Las Palmas,-,-
25125,3872.0,12/13,01/07/2012,Laguna,Las Palmas Atl.,-,Libre
25126,3872.0,10/11,01/07/2010,CD Teneriffa Juvenil A,Laguna,-,Libre
25127,3873.0,15/16,01/07/2015,CD Numancia B,CD Numancia,200 miles €,-
25128,3874.0,16/17,18/01/2017,Sin equipo,CD Numancia,700 miles €,-
25129,3874.0,15/16,29/01/2016,Bolton,Sin equipo,700 miles €,-
25130,3874.0,15/16,27/08/2015,UD Almería,Bolton,700 miles €,Libre
25131,3874.0,14/15,30/01/2015,Málaga CF,UD Almería,800 miles €,Libre
25132,3874.0,13/14,29/09/2013,Sin equipo,Málaga CF,"1,00 mill. €",-
25133,3874.0,13/14,01/07/2013,Rayo Vallecano,Sin equipo,"2,00 mill. €",-
25134,3874.0,10/11,20/07/2010,Sevilla Atl.,Rayo Vallecano,800 miles €,?
25135,3874.0,09/10,30/06/2010,Xerez CD,Sevilla Atl.,800 miles €,Fin de préstamo
25136,3874.0,09/10,01/08/2009,Sevilla Atl.,Xerez CD,900 miles €,Préstamo
25137,3874.0,08/09,30/06/2009,Recreativo,Sevilla Atl.,900 miles €,Fin de préstamo
25138,3874.0,08/09,01/07/2008,Sevilla Atl.,Recreativo,800 miles €,Préstamo
25139,3874.0,07/08,01/06/2008,Sevilla FC,Sevilla Atl.,800 miles €,-
25140,3874.0,07/08,01/11/2007,Sevilla Atl.,Sevilla FC,"1,00 mill. €",-
25141,3874.0,06/07,01/07/2006,Barça Juvenil A,Sevilla Atl.,-,?
25142,3874.0,04/05,01/07/2004,Barcelona Cad.,Barça Juvenil A,-,-
25143,3875.0,11/12,01/07/2011,Elche CF,CD Numancia,500 miles €,Libre
25144,3875.0,09/10,01/01/2010,Orihuela CF,Elche CF,-,?
25145,3875.0,09/10,01/07/2009,SD Huesca,Orihuela CF,600 miles €,Libre
25146,3875.0,08/09,01/09/2008,Real Zaragoza B,SD Huesca,100 miles €,?
25147,3875.0,07/08,30/06/2008,SD Huesca,Real Zaragoza B,-,Fin de préstamo
25148,3875.0,07/08,01/07/2007,Real Zaragoza B,SD Huesca,-,Préstamo
25149,3876.0,15/16,01/07/2015,Alavés,CD Numancia,400 miles €,Libre
25150,3876.0,13/14,03/07/2013,Barakaldo CF,Alavés,-,Libre
25151,3876.0,12/13,01/07/2012,Bilbao Athletic,Barakaldo CF,-,Libre
25152,3876.0,09/10,01/07/2009,CD Basconia,Bilbao Athletic,-,-
25153,3876.0,08/09,01/01/2009,Athletic Juv. A,CD Basconia,-,-
25154,3877.0,14/15,18/07/2014,Athletic Bilbao,CD Numancia,"1,00 mill. €",Libre
25155,3877.0,13/14,31/01/2014,RCD Mallorca,Athletic Bilbao,"1,50 mill. €",Fin de préstamo
25156,3877.0,13/14,20/08/2013,Athletic Bilbao,RCD Mallorca,"1,50 mill. €",Préstamo
25157,3877.0,10/11,30/06/2011,SD Huesca,Athletic Bilbao,500 miles €,Fin de préstamo
25158,3877.0,10/11,08/03/2011,Athletic Bilbao,SD Huesca,500 miles €,Préstamo
25159,3877.0,10/11,01/07/2010,Bilbao Athletic,Athletic Bilbao,-,-
25160,3877.0,07/08,01/07/2007,CD Basconia,Bilbao Athletic,-,-
25161,3877.0,06/07,01/07/2006,Athletic Juv. A,CD Basconia,-,-
25162,3878.0,15/16,12/07/2016,Athletic Bilbao,CD Numancia,500 miles €,Libre
25163,3878.0,15/16,30/06/2016,CD Leganés,Athletic Bilbao,500 miles €,Fin de préstamo
25164,3878.0,15/16,11/08/2015,Athletic Bilbao,CD Leganés,800 miles €,Préstamo
25165,3878.0,14/15,30/06/2015,Real Zaragoza,Athletic Bilbao,800 miles €,Fin de préstamo
25166,3878.0,14/15,12/08/2014,Athletic Bilbao,Real Zaragoza,800 miles €,Préstamo
25167,3878.0,13/14,30/06/2014,CD Mirandés,Athletic Bilbao,800 miles €,Fin de préstamo
25168,3878.0,13/14,06/08/2013,Athletic Bilbao,CD Mirandés,"1,00 mill. €",Préstamo
25169,3878.0,12/13,18/03/2013,Bilbao Athletic,Athletic Bilbao,"1,00 mill. €",-
25170,3878.0,11/12,01/07/2011,Athletic Juv. A,Bilbao Athletic,-,-
25171,3878.0,09/10,01/01/2010,Athletic Juv.,Athletic Juv. A,-,-
25172,3879.0,13/14,05/07/2013,CE L’Hospitalet,CD Numancia,-,Libre
25173,3879.0,10/11,01/10/2010,Sin equipo,CE L’Hospitalet,-,-
25174,3879.0,10/11,01/08/2010,RCD Espanyol B,Sin equipo,-,-
25175,3879.0,08/09,31/12/2008,Alavés,RCD Espanyol B,200 miles €,Fin de préstamo
25176,3879.0,08/09,01/08/2008,RCD Espanyol B,Alavés,-,Préstamo
25177,3880.0,16/17,01/07/2016,UE Llagostera,CD Numancia,400 miles €,Libre
25178,3880.0,15/16,01/07/2015,AD Alcorcón,UE Llagostera,300 miles €,Libre
25179,3880.0,14/15,13/08/2014,Hércules CF,AD Alcorcón,-,Libre
25180,3880.0,12/13,10/07/2012,Getafe CF B,Hércules CF,300 miles €,Libre
25181,3880.0,11/12,30/06/2012,Hércules CF,Getafe CF B,300 miles €,Fin de préstamo
25182,3880.0,11/12,01/08/2011,Getafe CF B,Hércules CF,-,Préstamo
25183,3881.0,16/17,17/07/2016,Real Sociedad B,CD Numancia,400 miles €,Préstamo
25184,3881.0,14/15,01/07/2014,R. Sociedad Juv,Real Sociedad B,-,-
25185,3882.0,11/12,01/08/2011,CD Tenerife,CD Numancia,"1,50 mill. €",Libre
25186,3882.0,10/11,01/07/2010,RCD Mallorca,CD Tenerife,"4,20 mill. €",Libre
25187,3882.0,09/10,01/08/2009,UD Almería,RCD Mallorca,"2,20 mill. €",Libre
25188,3882.0,08/09,01/07/2008,CD Numancia,UD Almería,"2,00 mill. €",Libre
25189,3882.0,06/07,01/08/2006,Real Murcia,CD Numancia,400 miles €,?
25190,3882.0,03/04,01/07/2003,Rayo Vallecano,Real Murcia,-,Libre
25191,3883.0,16/17,24/01/2017,AO Xanthi,CD Numancia,750 miles €,Libre
25192,3883.0,15/16,26/08/2015,SD Eibar,Xanthi,600 miles €,Libre
25193,3883.0,14/15,30/07/2014,FC Barcelona B,SD Eibar,"1,00 mill. €",150 miles €
25194,3883.0,13/14,11/07/2013,AD Alcorcón,FC Barcelona B,500 miles €,500 miles €
25195,3883.0,12/13,04/08/2012,Espanyol,AD Alcorcón,500 miles €,Libre
25196,3883.0,12/13,01/07/2012,RCD Espanyol B,Espanyol,500 miles €,-
25197,3883.0,11/12,30/06/2012,Girona FC,RCD Espanyol B,500 miles €,Fin de préstamo
25198,3883.0,11/12,01/07/2011,RCD Espanyol B,Girona FC,-,Préstamo
25199,3883.0,10/11,01/07/2010,Esp. Juvenil A,RCD Espanyol B,-,-
25200,3883.0,07/08,01/07/2007,Mallorca Juv. A,Esp. Juvenil A,-,Libre
25201,3884.0,16/17,01/07/2016,Real Valladolid,CD Numancia,"1,00 mill. €",Libre
25202,3884.0,15/16,27/08/2015,Sevilla FC,Real Valladolid,"1,50 mill. €",Libre
25203,3884.0,14/15,30/06/2015,SD Eibar,Sevilla FC,"1,50 mill. €",Fin de préstamo
25204,3884.0,14/15,08/08/2014,Sevilla FC,SD Eibar,"2,00 mill. €",Préstamo
25205,3884.0,13/14,30/06/2014,Elche CF,Sevilla FC,"2,50 mill. €",Fin de préstamo
25206,3884.0,13/14,05/07/2013,Sevilla FC,Elche CF,"4,00 mill. €",Préstamo
25207,3884.0,11/12,01/07/2011,Getafe CF,Sevilla FC,"5,50 mill. €","4,50 mill. €"
25208,3884.0,06/07,01/07/2006,Atlético Madrid,Getafe CF,100 miles €,Libre
25209,3884.0,05/06,01/07/2005,Atl. Madrid B,Atlético Madrid,-,-
25210,3884.0,03/04,30/06/2004,Recreativo,Atl. Madrid B,-,Fin de préstamo
25211,3884.0,03/04,01/07/2003,Atl. Madrid B,Recreativo,-,Préstamo
25212,3884.0,02/03,01/07/2002,Atl. Madrid C,Atl. Madrid B,-,-
25213,3885.0,15/16,01/07/2015,SD Almazán,CD Numancia,-,Libre
25214,3886.0,15/16,01/07/2015,CD Numancia B,CD Numancia,-,-
25215,3887.0,15/16,27/07/2015,Villarreal CF B,CD Numancia,-,Libre
25216,3887.0,14/15,10/07/2014,Villarreal CF C,Villarreal CF B,-,-
25217,3887.0,13/14,23/08/2013,Real Zaragoza B,Villarreal CF C,-,Libre
25218,3887.0,12/13,06/07/2012,Levante UD,Real Zaragoza B,200 miles €,Libre
25219,3887.0,11/12,30/06/2012,Real Zaragoza B,Levante UD,200 miles €,Fin de préstamo
25220,3887.0,11/12,01/01/2012,Levante UD,Real Zaragoza B,200 miles €,Préstamo
25221,3887.0,10/11,30/06/2011,CD Badajoz,Levante UD,-,Fin de préstamo
25222,3887.0,10/11,01/01/2011,Levante UD,CD Badajoz,-,Préstamo
25223,3887.0,10/11,01/12/2010,Real Unión,Levante UD,-,Fin de préstamo
25224,3887.0,10/11,01/08/2010,Levante UD,Real Unión,200 miles €,Préstamo
25225,3887.0,09/10,01/07/2009,Levante Juv. A,Levante UD,-,-
25226,3888.0,16/17,30/01/2017,Athletic Bilbao,CD Numancia,800 miles €,Préstamo
25227,3888.0,16/17,29/01/2017,Getafe CF,Athletic Bilbao,800 miles €,Fin de préstamo
25228,3888.0,16/17,31/08/2016,Athletic Bilbao,Getafe CF,"1,20 mill. €",Préstamo
25229,3888.0,15/16,30/06/2016,Middlesbrough,Athletic Bilbao,"1,50 mill. €",Fin de préstamo
25230,3888.0,15/16,14/01/2016,Athletic Bilbao,Middlesbrough,"1,50 mill. €",Préstamo
25231,3888.0,13/14,01/07/2013,CA Osasuna,Athletic Bilbao,"4,00 mill. €","4,00 mill. €"
25232,3888.0,09/10,30/06/2010,APO Levadiakos,CA Osasuna,"1,25 mill. €",Fin de préstamo
25233,3888.0,09/10,01/01/2010,CA Osasuna,APO Levadiakos,"1,60 mill. €",Préstamo
25234,3888.0,09/10,01/12/2009,CD Numancia,CA Osasuna,"1,60 mill. €",Fin de préstamo
25235,3888.0,09/10,01/07/2009,CA Osasuna,CD Numancia,"2,40 mill. €",Préstamo
25236,3888.0,07/08,01/07/2007,CA Osasuna B,CA Osasuna,-,-
25237,3888.0,05/06,01/07/2005,Osasuna Juvenis,CA Osasuna B,-,-
25238,3889.0,16/17,06/07/2016,Espanyol,CD Numancia,500 miles €,Préstamo
25239,3889.0,15/16,30/06/2016,Girona FC,Espanyol,500 miles €,Fin de préstamo
25240,3889.0,15/16,29/07/2015,RCD Espanyol B,Girona FC,-,Préstamo
25241,3889.0,13/14,01/07/2013,Sevilla Atl.,RCD Espanyol B,-,Libre
25242,3889.0,10/11,01/07/2010,Sevilla FC C,Sevilla Atl.,-,-
25243,3889.0,09/10,01/07/2009,Sevilla Jugend,Sevilla FC C,-,-
25244,3890.0,13/14,01/07/2013,Atromitos FC,Gimnàstic,900 miles €,Libre
25245,3890.0,12/13,31/01/2013,AE Pafos,Atromitos FC,900 miles €,Libre
25246,3890.0,12/13,15/07/2012,FC Cartagena,AE Pafos,900 miles €,Libre
25247,3890.0,11/12,01/07/2011,Levante UD,FC Cartagena,"2,00 mill. €",Libre
25248,3890.0,07/08,01/01/2008,Levante B,Levante UD,-,-
25249,3890.0,07/08,01/07/2007,Málaga B,Levante B,-,Libre
25250,3890.0,04/05,01/07/2004,Málaga Juv. A,Málaga B,-,-
25251,3891.0,16/17,16/08/2016,Granada CF B,Gimnàstic,-,Libre
25252,3891.0,15/16,01/07/2015,Udinese U19,Granada CF B,-,Libre
25253,3891.0,14/15,30/06/2015,Granada CF B,Udinese U19,-,Fin de préstamo
25254,3891.0,14/15,01/07/2014,Udinese U19,Granada CF B,75 miles €,Préstamo
25255,3891.0,13/14,30/06/2014,Granada CF B,Udinese U19,75 miles €,Fin de préstamo
25256,3891.0,12/13,14/07/2012,Udinese U19,Granada CF B,100 miles €,Préstamo
25257,3891.0,11/12,30/06/2012,Cádiz B,Udinese U19,600 miles €,Fin de préstamo
25258,3891.0,11/12,02/01/2012,Udinese U19,Cádiz B,600 miles €,Préstamo
25259,3891.0,11/12,01/01/2012,Rabotnicki,Udinese U19,600 miles €,600 miles €
25260,3891.0,10/11,01/07/2010,Rabot. Jugend,Rabotnicki,-,-
25261,3892.0,15/16,08/02/2016,Kashiwa Reysol,Gimnàstic,800 miles €,Libre
25262,3892.0,12/13,05/01/2013,Albirex Niigata,Kashiwa Reysol,500 miles €,?
25263,3892.0,07/08,01/01/2008,Seiryo HS,Albirex Niigata,-,Libre
25264,3892.0,07/08,01/12/2007,Albirex Niigata,Seiryo HS,-,Fin de préstamo
25265,3892.0,06/07,01/01/2007,Seiryo HS,Albirex Niigata,-,Préstamo
25266,3893.0,16/17,02/01/2017,Wilmington,Gimnàstic,-,Libre
25267,3893.0,15/16,23/02/2016,Kerala Blasters,Wilmington,-,Libre
25268,3893.0,15/16,17/08/2015,Novorizontino,Kerala Blasters,-,?
25269,3893.0,14/15,01/01/2015,ABC,Novorizontino,-,Libre
25270,3893.0,14/15,01/07/2014,Tombense,ABC,-,Libre
25271,3893.0,13/14,01/11/2013,Icasa,Tombense,-,Fin de préstamo
25272,3893.0,12/13,01/06/2013,Tombense,Icasa,250 miles €,Préstamo
25273,3893.0,12/13,01/05/2013,Linense,Tombense,250 miles €,Fin de préstamo
25274,3893.0,12/13,01/01/2013,Tombense,Linense,250 miles €,Préstamo
25275,3893.0,11/12,01/06/2012,QPR,Tombense,250 miles €,Fin de préstamo
25276,3893.0,11/12,01/08/2011,Tombense,QPR,200 miles €,Préstamo
25277,3893.0,10/11,01/06/2011,Xerez CD,Tombense,200 miles €,Fin de préstamo
25278,3893.0,10/11,01/08/2010,Tombense,Xerez CD,150 miles €,Préstamo
25279,3893.0,09/10,01/05/2010,Mirassol (SP),Tombense,150 miles €,Fin de préstamo
25280,3893.0,09/10,01/02/2010,Tombense,Mirassol (SP),150 miles €,Préstamo
25281,3893.0,09/10,01/01/2010,Figueirense FC,Tombense,150 miles €,
25282,3893.0,07/08,01/01/2008,JMalucelli,Figueirense FC,-,Libre
25283,3893.0,06/07,01/01/2007,JMalucelli B,JMalucelli,-,-
25284,3894.0,16/17,04/07/2016,Union Douala,Gimnàstic,-,Libre
25285,3895.0,15/16,02/07/2015,Córdoba CF,Gimnàstic,500 miles €,Libre
25286,3895.0,13/14,01/07/2013,Xerez CD,Córdoba CF,600 miles €,Libre
25287,3895.0,12/13,16/08/2012,Omonia Nicosia,Xerez CD,"1,20 mill. €",Libre
25288,3895.0,10/11,01/07/2010,Recreativo,Omonia Nicosia,"1,40 mill. €",Libre
25289,3895.0,06/07,01/07/2006,Celta de Vigo,Recreativo,750 miles €,?
25290,3895.0,05/06,30/06/2006,Recreativo,Celta de Vigo,750 miles €,Fin de préstamo
25291,3895.0,05/06,01/07/2005,Celta de Vigo,Recreativo,750 miles €,Préstamo
25292,3895.0,03/04,01/07/2003,Celta B,Celta de Vigo,-,-
25293,3896.0,14/15,08/08/2014,APO Levadiakos,Gimnàstic,300 miles €,Libre
25294,3896.0,13/14,08/07/2013,Recreativo,APO Levadiakos,200 miles €,Libre
25295,3896.0,10/11,01/07/2010,CD Tenerife,Recreativo,"1,40 mill. €",Libre
25296,3896.0,06/07,01/01/2007,Gimnàstic,CD Tenerife,300 miles €,75 miles €
25297,3896.0,03/04,01/07/2003,Hércules CF,Gimnàstic,-,Libre
25298,3896.0,98/99,01/07/1998,Hércules CF B,Hércules CF,-,-
25299,3897.0,14/15,07/07/2014,Atl. Levante,Gimnàstic,-,Libre
25300,3897.0,12/13,27/07/2012,V. Mestalla,Levante B,-,Libre
25301,3897.0,11/12,01/07/2011,Levante B,V. Mestalla,-,Libre
25302,3897.0,08/09,01/07/2008,Levante Juv. A,Levante B,-,-
25303,3898.0,14/15,06/07/2014,UE Olot,Gimnàstic,-,Libre
25304,3898.0,13/14,01/07/2013,Sevilla FC C,UE Olot,-,?
25305,3899.0,13/14,01/07/2013,Atl. Baleares,Gimnàstic,-,Libre
25306,3899.0,12/13,30/07/2012,Atl. Baleares,Atl. Baleares,100 miles €,-
25307,3899.0,12/13,01/07/2012,CD Alcoyano,Atl. Baleares,100 miles €,Libre
25308,3899.0,09/10,01/07/2009,Reus Deportiu,CD Alcoyano,-,?
25309,3900.0,16/17,02/01/2017,Real Valladolid,Gimnàstic,300 miles €,Préstamo
25310,3900.0,16/17,01/07/2016,Sevilla FC,Real Valladolid,300 miles €,Libre
25311,3900.0,15/16,30/07/2015,Sevilla Atl.,Sevilla FC,-,-
25312,3900.0,12/13,07/07/2012,Sevilla FC C,Sevilla Atl.,-,-
25313,3900.0,11/12,01/07/2011,Sevilla FC JuvA,Sevilla FC C,-,-
25314,3901.0,16/17,30/08/2016,AEK Atenas,Gimnàstic,400 miles €,Libre
25315,3901.0,12/13,28/08/2012,Xerez CD,AEK Atenas,800 miles €,75 miles €
25316,3901.0,10/11,01/07/2010,Sevilla Atl.,Xerez CD,-,Libre
25317,3901.0,09/10,01/06/2010,R. M. Castilla,Sevilla Atl.,-,Fin de préstamo
25318,3901.0,09/10,01/07/2009,Sevilla Atl.,R. M. Castilla,600 miles €,Préstamo
25319,3901.0,05/06,01/07/2005,Sevilla FC C,Sevilla Atl.,-,-
25320,3902.0,15/16,20/01/2016,Celta de Vigo,Gimnàstic,"1,00 mill. €",Préstamo
25321,3902.0,13/14,01/07/2013,Celta B,Celta de Vigo,300 miles €,-
25322,3902.0,10/11,01/07/2010,SM Port-Gentil,Celta B,-,?
25323,3903.0,15/16,08/07/2015,Espanyol,Gimnàstic,300 miles €,Libre
25324,3903.0,14/15,30/06/2015,Alavés,Espanyol,300 miles €,Fin de préstamo
25325,3903.0,14/15,04/08/2014,Espanyol,Alavés,400 miles €,Préstamo
25326,3903.0,13/14,30/06/2014,Alavés,Espanyol,800 miles €,Fin de préstamo
25327,3903.0,13/14,29/01/2014,Espanyol,Alavés,"1,00 mill. €",Préstamo
25328,3903.0,12/13,02/07/2012,RCD Mallorca,Espanyol,"1,00 mill. €",?
25329,3903.0,10/11,01/08/2010,RCD Mallorca B,RCD Mallorca,300 miles €,-
25330,3903.0,09/10,01/07/2009,Chelsea Res.,RCD Mallorca B,250 miles €,400 miles €
25331,3903.0,08/09,30/06/2009,RCD Mallorca B,Chelsea Res.,250 miles €,Fin de préstamo
25332,3903.0,08/09,01/01/2009,Chelsea Res.,RCD Mallorca B,250 miles €,Préstamo
25333,3903.0,07/08,01/07/2007,Chelsea U18,Chelsea Res.,250 miles €,-
25334,3903.0,06/07,01/07/2006,Esp. Juvenil A,Chelsea U18,250 miles €,250 miles €
25335,3904.0,16/17,08/07/2016,V. Mestalla,Gimnàstic,-,Libre
25336,3904.0,13/14,23/01/2014,CF Fuenlabrada,V. Mestalla,200 miles €,Libre
25337,3904.0,13/14,14/08/2013,Ajaccio,CF Fuenlabrada,200 miles €,Libre
25338,3904.0,12/13,01/07/2012,AC Ajaccio B,Ajaccio,-,-
25339,3905.0,15/16,08/01/2016,Sporting,Gimnàstic,500 miles €,Libre
25340,3905.0,13/14,30/06/2014,CD Mirandés,Sporting,300 miles €,Fin de préstamo
25341,3905.0,13/14,05/08/2013,Sporting,CD Mirandés,600 miles €,Préstamo
25342,3905.0,12/13,01/07/2012,Sporting B,Sporting,-,-
25343,3905.0,10/11,01/07/2010,Sporting Juv. A,Sporting B,-,-
25344,3906.0,16/17,01/01/2017,Tokushima Vort.,Gimnàstic,400 miles €,Libre
25345,3906.0,16/17,20/07/2016,Gimnàstic,Tokushima Vort.,400 miles €,Libre
25346,3906.0,15/16,01/08/2015,Atlante,Gimnàstic,800 miles €,Libre
25347,3906.0,14/15,01/07/2014,CD Cruz Azul,Atlante,"1,00 mill. €",Libre
25348,3906.0,13/14,26/08/2013,Al-Ahli (UAE),CD Cruz Azul,"1,00 mill. €",Libre
25349,3906.0,12/13,30/06/2013,Al-Wasl,Al-Ahli (UAE),"1,00 mill. €",Fin de préstamo
25350,3906.0,12/13,22/01/2013,Al-Ahli (UAE),Al-Wasl,"1,00 mill. €",Préstamo
25351,3906.0,12/13,01/07/2012,Hilal,Al-Ahli (UAE),"1,75 mill. €",?
25352,3906.0,11/12,30/06/2012,Al-Ahli (UAE),Hilal,"1,75 mill. €",Fin de préstamo
25353,3906.0,11/12,17/01/2012,Hilal,Al-Ahli (UAE),"3,00 mill. €",Préstamo
25354,3906.0,11/12,07/08/2011,Real Betis,Hilal,"7,00 mill. €","4,50 mill. €"
25355,3906.0,08/09,22/07/2008,Toulouse,Real Betis,"10,00 mill. €","7,00 mill. €"
25356,3906.0,01/02,01/07/2001,FC Toulouse B,Toulouse,-,-
25357,3906.0,00/01,01/07/2000,V. Mestalla,FC Toulouse B,-,Libre
25358,3907.0,15/16,26/11/2015,Sin equipo,Gimnàstic,600 miles €,-
25359,3907.0,15/16,01/07/2015,Asteras Tripoli,Sin equipo,600 miles €,-
25360,3907.0,14/15,12/02/2015,Sin equipo,Asteras Tripoli,"1,00 mill. €",-
25361,3907.0,14/15,01/07/2014,CA Osasuna,Sin equipo,"1,00 mill. €",-
25362,3907.0,13/14,07/01/2014,Sin equipo,CA Osasuna,"1,00 mill. €",-
25363,3907.0,13/14,01/07/2013,FC Barcelona B,Sin equipo,"2,00 mill. €",-
