,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
19924,3115.0,06/07,01/07/2006,Sporting U19,Sporting CP,-,-
19925,3115.0,05/06,01/07/2005,Sporting Sub17,Sporting U19,-,-
19926,3115.0,03/04,01/07/2003,Sporting Sub-15,Sporting Sub17,-,-
19927,3115.0,01/02,01/07/2001,Sporting CJ,Sporting Sub-15,-,-
19928,3116.0,16/17,05/08/2016,Sevilla FC,Sporting CP,"2,00 mill. €",Libre
19929,3116.0,13/14,01/07/2013,Braga,Sevilla FC,"4,00 mill. €","2,00 mill. €"
19930,3116.0,12/13,30/06/2013,Sevilla FC,Braga,"4,00 mill. €",Fin de préstamo
19931,3116.0,12/13,29/01/2013,Braga,Sevilla FC,"4,00 mill. €",Préstamo
19932,3116.0,12/13,01/07/2012,FC Porto,Braga,"3,20 mill. €",Libre
19933,3116.0,11/12,30/06/2012,CFR Cluj,FC Porto,"3,20 mill. €",Fin de préstamo
19934,3116.0,11/12,01/08/2011,FC Porto,CFR Cluj,"3,60 mill. €",Préstamo
19935,3116.0,09/10,01/07/2009,Leixões,FC Porto,"3,50 mill. €",400 miles €
19936,3116.0,06/07,01/07/2006,Marco,Leixões,-,Libre
19937,3116.0,05/06,01/07/2005,Chaves,Marco,-,Libre
19938,3116.0,04/05,01/07/2004,Sporting CP,Chaves,-,Libre
19939,3116.0,02/03,30/06/2003,Casa Pia,Sporting CP,-,Fin de préstamo
19940,3116.0,02/03,01/07/2002,Sporting CP,Casa Pia,-,Préstamo
19941,3116.0,01/02,01/07/2001,Sporting B,Sporting CP,-,-
19942,3116.0,00/01,01/07/2000,Sporting U19,Sporting B,-,-
19943,3116.0,99/00,01/07/1999,Sporting Sub17,Sporting U19,-,-
19944,3116.0,97/98,01/07/1997,Sporting Sub-15,Sporting Sub17,-,-
19945,3117.0,15/16,01/07/2015,G. Bordeaux,Sporting CP,500 miles €,Libre
19946,3117.0,10/11,10/01/2011,NK Interblock,G. Bordeaux,150 miles €,?
19947,3117.0,09/10,01/07/2009,NK Maribor U19,NK Interblock,75 miles €,Libre
19948,3118.0,15/16,30/01/2016,Vitória Setúbal,Sporting CP,400 miles €,Fin de préstamo
19949,3118.0,15/16,15/08/2015,Sporting CP,Vitória Setúbal,-,Préstamo
19950,3118.0,15/16,01/07/2015,Sporting B,Sporting CP,-,-
19951,3118.0,14/15,30/06/2015,Reus Deportiu,Sporting B,-,Fin de préstamo
19952,3118.0,14/15,24/08/2014,Sporting B,Reus Deportiu,"1,00 mill. €",Préstamo
19953,3118.0,13/14,01/07/2013,Sporting U19,Sporting B,-,-
19954,3118.0,11/12,01/07/2011,Sporting Sub17,Sporting U19,-,-
19955,3119.0,16/17,02/02/2017,AFC Sunderland,Sporting CP,"6,00 mill. €","4,72 mill. €"
19956,3119.0,16/17,01/02/2017,Sporting CP,AFC Sunderland,"6,00 mill. €",Fin de préstamo
19957,3119.0,15/16,31/01/2016,AFC Sunderland,Sporting CP,"2,50 mill. €",Tarifa de préstamo:325 miles €
19958,3119.0,15/16,01/07/2015,FC Liverpool,AFC Sunderland,"2,50 mill. €","2,80 mill. €"
19959,3119.0,14/15,31/05/2015,AFC Sunderland,FC Liverpool,"1,50 mill. €",Fin de préstamo
19960,3119.0,14/15,01/09/2014,FC Liverpool,AFC Sunderland,"2,50 mill. €",Préstamo
19961,3119.0,13/14,30/06/2014,Nacional,FC Liverpool,"2,50 mill. €",Fin de préstamo
19962,3119.0,13/14,31/01/2014,FC Liverpool,Nacional,"2,50 mill. €",Préstamo
19963,3119.0,11/12,31/08/2011,Nacional,FC Liverpool,"2,50 mill. €","8,00 mill. €"
19964,3119.0,08/09,01/01/2009,Nacional U19,Nacional,-,-
19965,3120.0,14/15,01/07/2014,Vit. Guimarães,Sporting CP,"3,00 mill. €","1,80 mill. €"
19966,3120.0,12/13,01/07/2012,Penafiel,Vit. Guimarães,700 miles €,Fin de préstamo
19967,3120.0,11/12,01/07/2011,Guimarães U19,Penafiel,100 miles €,Préstamo
19968,3120.0,09/10,01/07/2009,VSC Juvenis,Guimarães U19,-,-
19969,3120.0,07/08,01/07/2007,Vitória SC S15,VSC Juvenis,-,-
19970,3121.0,16/17,25/08/2016,Trabzonspor,Sporting CP,"3,00 mill. €","1,00 mill. €"
19971,3121.0,15/16,31/08/2015,Dinamo Moskva,Trabzonspor,"7,50 mill. €","1,50 mill. €"
19972,3121.0,13/14,01/07/2013,FC Twente,Dinamo Moskva,"8,00 mill. €",Libre
19973,3121.0,07/08,31/08/2007,Joinville,FC Twente,-,?
19974,3121.0,05/06,01/01/2006,Joinville EC B,Joinville,-,-
19975,3122.0,13/14,01/07/2013,Estoril,Sporting CP,800 miles €,700 miles €
19976,3122.0,12/13,01/07/2012,Desp. Brasil,Estoril,200 miles €,Libre
19977,3122.0,11/12,30/06/2012,Santa Cruz,Desp. Brasil,200 miles €,Fin de préstamo
19978,3122.0,11/12,01/05/2012,Desp. Brasil,Santa Cruz,200 miles €,Préstamo
19979,3122.0,11/12,01/04/2012,Náutico,Desp. Brasil,200 miles €,Fin de préstamo
19980,3122.0,11/12,01/01/2012,Desp. Brasil,Náutico,200 miles €,Préstamo
19981,3122.0,11/12,01/12/2011,Fluminense,Desp. Brasil,300 miles €,Fin de préstamo
19982,3122.0,11/12,01/09/2011,Desp. Brasil,Fluminense,300 miles €,Préstamo
19983,3122.0,10/11,01/05/2011,Estoril,Desp. Brasil,300 miles €,Fin de préstamo
19984,3122.0,10/11,01/07/2010,Desp. Brasil,Estoril,300 miles €,Préstamo
19985,3122.0,09/10,30/06/2010,Barueri,Desp. Brasil,300 miles €,Fin de préstamo
19986,3122.0,09/10,01/01/2010,Desp. Brasil,Barueri,400 miles €,Préstamo
19987,3122.0,09/10,01/12/2009,Palmeiras,Desp. Brasil,400 miles €,Fin de préstamo
19988,3122.0,07/08,01/05/2008,Desp. Brasil,Palmeiras,-,Préstamo
19989,3122.0,07/08,01/04/2008,Guaratinguetá,São Caetano,-,Fin de préstamo
19990,3122.0,07/08,01/12/2007,São Caetano,Guaratinguetá,-,Préstamo
19991,3123.0,15/16,01/01/2016,Rio Ave FC,Sporting CP,"1,00 mill. €",300 miles €
19992,3123.0,14/15,05/08/2014,Sin equipo,Rio Ave FC,500 miles €,-
19993,3123.0,13/14,20/05/2014,Elazigspor,Sin equipo,500 miles €,-
19994,3123.0,13/14,31/12/2013,Blackpool,Elazigspor,500 miles €,Fin de préstamo
19995,3123.0,13/14,03/09/2013,Elazigspor,Blackpool,500 miles €,Préstamo
19996,3123.0,12/13,01/08/2012,RCD Espanyol B,Elazigspor,-,?
19997,3123.0,11/12,01/07/2011,AFC Ajax,RCD Espanyol B,500 miles €,Libre
19998,3123.0,10/11,30/06/2011,SBV Excelsior,AFC Ajax,500 miles €,Fin de préstamo
19999,3123.0,10/11,01/01/2011,AFC Ajax,SBV Excelsior,150 miles €,Préstamo
20000,3123.0,10/11,01/07/2010,Ajax B,AFC Ajax,100 miles €,-
20001,3123.0,09/10,01/07/2009,Ajax U19,Ajax B,50 miles €,-
20002,3123.0,07/08,01/07/2007,Ajax U17,Ajax U19,-,-
20003,3123.0,06/07,01/07/2006,FC Volendam U17,Ajax U17,-,Libre
20004,3124.0,15/16,13/11/2015,Estoril,Sporting CP,"2,00 mill. €",Libre
20005,3124.0,15/16,31/07/2015,Ahli,Estoril,"2,00 mill. €",?
20006,3124.0,14/15,31/12/2014,Palmeiras,Ahli,"4,00 mill. €",Fin de préstamo
20007,3124.0,13/14,27/01/2014,Ahli,Palmeiras,"4,00 mill. €",Préstamo
20008,3124.0,12/13,20/01/2013,Benfica,Ahli,"9,00 mill. €","5,00 mill. €"
20009,3124.0,11/12,01/07/2011,Corinthians,Benfica,"6,00 mill. €","5,50 mill. €"
20010,3124.0,09/10,01/04/2010,Santo André,Corinthians,50 miles €,"1,00 mill. €"
20011,3124.0,08/09,01/05/2009,Noroeste,Santo André,-,Libre
20012,3124.0,08/09,01/03/2009,Canoas Sport Club (RS),Noroeste,-,Libre
20013,3124.0,08/09,01/01/2009,Grêmio B,Canoas Sport Club (RS),-,Libre
20014,3124.0,07/08,01/01/2008,Palmeiras B,Grêmio B,-,Libre
20015,3124.0,07/08,01/07/2007,FC São Paulo B,Palmeiras B,-,Libre
20016,3124.0,06/07,01/01/2007,Bahia,FC São Paulo B,-,Libre
20017,3125.0,15/16,20/11/2015,Sin equipo,Sporting CP,"4,00 mill. €",Libre
20018,3125.0,15/16,31/08/2015,Inter de Milán,Sin equipo,"4,00 mill. €",-
20019,3125.0,14/15,30/06/2015,Chievo Verona,Inter de Milán,"4,20 mill. €",Fin de préstamo
20020,3125.0,14/15,26/08/2014,Inter de Milán,Chievo Verona,"5,00 mill. €",Préstamo
20021,3125.0,13/14,30/06/2014,Parma,Inter,"4,30 mill. €",Fin de préstamo
20022,3125.0,13/14,21/01/2014,Inter,Parma,"4,30 mill. €",Préstamo
20023,3125.0,13/14,20/01/2014,Sassuolo,Inter,"4,30 mill. €",Fin de préstamo
20024,3125.0,13/14,29/08/2013,Inter,Sassuolo,"5,00 mill. €",Préstamo
20025,3125.0,12/13,31/01/2013,Atalanta,Inter,"6,50 mill. €","5,30 mill. €"
20026,3125.0,10/11,30/06/2011,Catania,Atalanta,"3,30 mill. €",Fin de préstamo
20027,3125.0,10/11,01/01/2011,Atalanta,Catania,"3,00 mill. €",Préstamo
20028,3125.0,10/11,01/12/2010,AC Cesena,Atalanta,"3,00 mill. €",Fin de préstamo
20029,3125.0,10/11,01/07/2010,Atalanta,AC Cesena,"3,00 mill. €",Préstamo
20030,3125.0,09/10,01/06/2010,AC Cesena,Atalanta,"1,80 mill. €",?
20031,3125.0,08/09,01/07/2008,CA Banfield,AC Cesena,-,?
20032,3125.0,07/08,01/07/2007,Banfield U20,CA Banfield,-,-
20033,3126.0,14/15,30/06/2015,Coimbra,Sporting CP,"2,75 mill. €",Fin de préstamo
20034,3126.0,14/15,31/01/2015,Sporting CP,Coimbra,"2,00 mill. €",Préstamo
20035,3126.0,14/15,01/07/2014,Sporting B,Sporting CP,"2,00 mill. €",-
20036,3126.0,12/13,01/07/2012,Sporting U19,Sporting B,-,-
20037,3126.0,10/11,01/07/2010,Sporting Sub17,Sporting U19,-,-
20038,3126.0,08/09,01/07/2008,Sporting Sub-15,Sporting Sub17,-,-
20039,3126.0,06/07,01/07/2006,Sporting CJ,Sporting Sub-15,-,-
20040,3127.0,16/17,31/01/2017,Vitória Setúbal,Sporting CP,"1,00 mill. €",Fin de préstamo
20041,3127.0,16/17,20/07/2016,Sporting CP,Vitória Setúbal,"1,00 mill. €",Préstamo
20042,3127.0,15/16,30/06/2016,Belenenses,Sporting CP,"1,00 mill. €",Fin de préstamo
20043,3127.0,15/16,15/07/2015,Sporting CP,Belenenses,800 miles €,Préstamo
20044,3127.0,15/16,01/07/2015,Sporting B,Sporting CP,800 miles €,-
20045,3127.0,14/15,01/07/2014,Basaksehir,Sporting B,800 miles €,500 miles €
20046,3127.0,13/14,30/06/2014,Belenenses,Istanbul BBSK,500 miles €,Fin de préstamo
20047,3127.0,13/14,31/01/2014,Istanbul BBSK,Belenenses,500 miles €,Préstamo
20048,3127.0,12/13,01/07/2012,Rio Ave FC,Istanbul BBSK,500 miles €,"1,20 mill. €"
20049,3127.0,11/12,30/06/2012,Desportivo Aves,Rio Ave FC,500 miles €,Fin de préstamo
20050,3127.0,11/12,01/07/2011,Rio Ave FC,Desportivo Aves,100 miles €,Préstamo
20051,3127.0,10/11,30/06/2011,Chaves,Rio Ave FC,100 miles €,Fin de préstamo
20052,3127.0,10/11,01/08/2010,Rio Ave FC,Chaves,100 miles €,Préstamo
20053,3127.0,10/11,01/07/2010,FC Maia Lidador,Rio Ave FC,-,Libre
20054,3127.0,09/10,01/07/2009,FC Maia U19,FC Maia Lidador,-,-
20055,3128.0,12/13,30/06/2013,Cercle Brugge,Sporting CP,800 miles €,Fin de préstamo
20056,3128.0,11/12,01/01/2012,Sporting CP,Cercle Brugge,-,Préstamo
20057,3128.0,11/12,31/12/2011,Fátima,Sporting CP,-,Fin de préstamo
20058,3128.0,11/12,01/08/2011,Sporting CP,Fátima,-,Préstamo
20059,3128.0,11/12,01/07/2011,Sporting U19,Sporting CP,-,-
20060,3128.0,09/10,01/07/2009,Sporting Sub17,Sporting U19,-,-
20061,3128.0,07/08,01/07/2007,Sporting Sub-15,Sporting Sub17,-,-
20062,3129.0,16/17,01/07/2016,EC Bahia,Sporting CP,"1,00 mill. €","3,50 mill. €"
20063,3129.0,15/16,30/06/2016,Sporting CP,EC Bahia,"1,00 mill. €",Fin de préstamo
20064,3129.0,15/16,05/08/2015,EC Bahia,Sporting CP,400 miles €,Préstamo
20065,3129.0,14/15,01/09/2014,Bahia,EC Bahia,-,-
20066,3130.0,16/17,04/01/2017,Belenenses,Sporting CP,"1,25 mill. €",Fin de préstamo
20067,3130.0,16/17,09/08/2016,Sporting CP,Belenenses,"1,25 mill. €",Préstamo
20068,3130.0,16/17,01/07/2016,Sporting B,Sporting CP,500 miles €,-
20069,3130.0,15/16,30/06/2016,Moreirense,Sporting B,500 miles €,Fin de préstamo
20070,3130.0,15/16,12/08/2015,Sporting B,Moreirense,75 miles €,Préstamo
20071,3130.0,14/15,01/07/2014,Sporting U19,Sporting B,-,-
20072,3130.0,12/13,01/01/2013,Sacavenense U19,Sporting U19,-,?
20073,3131.0,11/12,30/06/2012,Coimbra,Sporting CP,"2,50 mill. €",Fin de préstamo
20074,3131.0,10/11,01/01/2011,Sporting CP,Coimbra,"2,00 mill. €",Préstamo
20075,3131.0,10/11,31/12/2010,Maccabi Haifa,Sporting CP,"2,00 mill. €",Fin de préstamo
20076,3131.0,10/11,01/07/2010,Sporting CP,Maccabi Haifa,"3,50 mill. €",Préstamo
20077,3131.0,07/08,01/01/2008,Sporting U19,Sporting CP,300 miles €,-
20078,3131.0,06/07,01/07/2006,Sporting Sub17,Sporting U19,-,-
20079,3131.0,04/05,01/07/2004,Sporting Sub-15,Sporting Sub17,-,-
20080,3131.0,02/03,01/07/2002,Sporting CJ,Sporting Sub-15,-,-
20081,3131.0,01/02,01/07/2001,Bordeaux U19,Sporting CJ,-,?
20082,3132.0,16/17,31/01/2017,Moreirense,Sporting CP,700 miles €,Fin de préstamo
20083,3132.0,16/17,01/07/2016,Sporting B,Moreirense,650 miles €,Préstamo
20084,3132.0,14/15,01/07/2014,Sporting U19,Sporting B,-,-
20085,3132.0,12/13,01/07/2012,Sporting Sub17,Sporting U19,-,-
20086,3132.0,10/11,01/07/2010,Sporting Sub-15,Sporting Sub17,-,-
20087,3132.0,08/09,01/07/2008,Sporting CJ,Sporting Sub-15,-,-
20088,3133.0,16/17,31/01/2017,Vitória Setúbal,Sporting CP,"1,50 mill. €",Fin de préstamo
20089,3133.0,16/17,20/07/2016,Sporting CP,Vitória Setúbal,"1,50 mill. €",Préstamo
20090,3133.0,16/17,01/07/2016,Sporting B,Sporting CP,"1,50 mill. €",-
20091,3133.0,14/15,01/07/2014,Dundee United,Sporting B,"1,00 mill. €","2,75 mill. €"
20092,3133.0,12/13,01/04/2013,Dundee United FC U20,Dundee United,-,-
20093,3133.0,11/12,01/07/2011,Dundee United FC U17,Dundee United FC U20,-,-
20094,3134.0,16/17,21/08/2016,FC Arsenal,Sporting CP,"8,00 mill. €",Préstamo
20095,3134.0,14/15,30/06/2015,Villarreal CF,FC Arsenal,"6,00 mill. €",Fin de préstamo
20096,3134.0,14/15,27/01/2015,FC Arsenal,Villarreal CF,"6,00 mill. €","Tarifa de préstamo:1,00 mill. €"
20097,3134.0,13/14,30/06/2014,Olympiacos FC,FC Arsenal,"5,00 mill. €",Fin de préstamo
20098,3134.0,13/14,27/07/2013,FC Arsenal,Olympiacos FC,"2,50 mill. €",Préstamo
20099,3134.0,12/13,30/06/2013,Real Betis,FC Arsenal,"2,50 mill. €",Fin de préstamo
20100,3134.0,12/13,05/07/2012,FC Arsenal,Real Betis,"1,50 mill. €",Préstamo
20101,3134.0,11/12,30/06/2012,FC Lorient,FC Arsenal,"1,50 mill. €",Fin de préstamo
20102,3134.0,11/12,30/08/2011,FC Arsenal,FC Lorient,750 miles €,Préstamo
20103,3134.0,11/12,12/08/2011,Saprissa,FC Arsenal,-,"1,00 mill. €"
20104,3134.0,10/11,30/06/2011,Puntarenas FC,Saprissa,-,Fin de préstamo
20105,3134.0,10/11,01/02/2011,Saprissa,Puntarenas FC,-,Préstamo
20106,3134.0,09/10,01/01/2010,Saprissa U17,Saprissa,-,-
20107,3135.0,15/16,03/07/2015,FC Fulham,Sporting CP,"5,00 mill. €","1,20 mill. €"
20108,3135.0,13/14,30/06/2014,PSV Eindhoven,FC Fulham,"8,00 mill. €",Fin de préstamo
20109,3135.0,13/14,15/01/2014,FC Fulham,PSV Eindhoven,"8,00 mill. €","Tarifa de préstamo:1,00 mill. €"
20110,3135.0,11/12,31/08/2011,FC Twente,FC Fulham,"12,50 mill. €","12,00 mill. €"
20111,3135.0,09/10,01/07/2009,KAA Gent,FC Twente,"5,00 mill. €","5,50 mill. €"
20112,3135.0,06/07,01/07/2006,LD Alajuelense,KAA Gent,-,Libre
20113,3135.0,02/03,01/01/2003,Alajuelense U18,LD Alajuelense,-,-
20114,3136.0,15/16,01/10/2015,Sporting B,Sporting CP,300 miles €,-
20115,3136.0,14/15,01/07/2014,Sporting U19,Sporting B,-,-
20116,3136.0,13/14,01/07/2013,Sporting Sub17,Sporting U19,-,-
20117,3136.0,11/12,01/12/2011,Sporting Sub-15,Sporting Sub17,-,?
20118,3136.0,10/11,01/12/2010,Sporting CJ,Sporting Sub-15,-,?
20119,3137.0,15/16,01/07/2015,Sporting B,Sporting CP,800 miles €,-
20120,3137.0,14/15,01/07/2014,Sporting U19,Sporting B,-,-
20121,3137.0,12/13,01/07/2012,Sporting Sub17,Sporting U19,-,-
20122,3138.0,16/17,31/01/2017,Moreirense,Sporting CP,"1,50 mill. €",Fin de préstamo
20123,3138.0,16/17,31/08/2016,Sporting CP,Moreirense,"1,50 mill. €",Préstamo
20124,3138.0,16/17,01/07/2016,Sporting B,Sporting CP,400 miles €,-
20125,3138.0,14/15,01/07/2014,Sporting U19,Sporting B,-,-
20126,3139.0,16/17,01/07/2016,San Lorenzo,Sporting CP,"2,20 mill. €","7,00 mill. €"
20127,3139.0,15/16,30/06/2016,CA Colón,San Lorenzo,"2,20 mill. €",Fin de préstamo
20128,3139.0,15/16,10/07/2015,San Lorenzo,CA Colón,"1,00 mill. €",Préstamo
20129,3139.0,14/15,31/12/2014,Grêmio,San Lorenzo,"1,00 mill. €",Fin de préstamo
20130,3139.0,13/14,01/01/2014,San Lorenzo,Grêmio,"1,00 mill. €",Tarifa de préstamo:300 miles €
20131,3139.0,12/13,01/08/2012,Gimnasia,San Lorenzo,250 miles €,?
20132,3139.0,10/11,01/01/2011,Gimnasia U19,Gimnasia,-,-
20133,3140.0,16/17,28/08/2016,VfL Wolfsburg,Sporting CP,"7,50 mill. €","10,00 mill. €"
20134,3140.0,12/13,01/07/2012,SC Heerenveen,VfL Wolfsburg,"8,00 mill. €","7,00 mill. €"
20135,3140.0,10/11,01/07/2010,Heracles Almelo,SC Heerenveen,"1,50 mill. €","2,75 mill. €"
20136,3140.0,08/09,01/07/2008,FC Emmen,Heracles Almelo,-,300 miles €
20137,3140.0,07/08,01/07/2007,Emmen U19,FC Emmen,-,-
20138,3141.0,16/17,28/08/2016,E. de Francfort,Sporting CP,"3,00 mill. €","2,50 mill. €"
20139,3141.0,15/16,01/07/2015,FC Twente,E. de Francfort,"5,00 mill. €","2,50 mill. €"
20140,3141.0,12/13,28/07/2012,Inter,FC Twente,"4,50 mill. €","6,00 mill. €"
20141,3141.0,11/12,01/07/2011,Feyenoord,Inter,"4,50 mill. €","1,50 mill. €"
20142,3141.0,09/10,01/07/2009,Feyenoord U19,Feyenoord,-,-
20143,3141.0,07/08,01/07/2007,Spartaan Jgd.,Feyenoord Youth,-,Libre
20144,3142.0,15/16,25/01/2016,Paços Ferreira,Braga,"1,30 mill. €",400 miles €
20145,3142.0,15/16,02/07/2015,Moreirense,Paços Ferreira,"1,30 mill. €",Libre
20146,3142.0,13/14,01/07/2013,Desportivo Aves,Moreirense,150 miles €,Libre
20147,3142.0,12/13,01/07/2012,Marítimo,Desportivo Aves,250 miles €,?
20148,3142.0,11/12,30/06/2012,Desportivo Aves,Marítimo,250 miles €,Fin de préstamo
20149,3142.0,11/12,01/07/2011,Marítimo,Desportivo Aves,400 miles €,Préstamo
20150,3142.0,10/11,01/07/2010,Varzim,Marítimo,400 miles €,?
20151,3142.0,05/06,01/07/2005,Varzim U19,Varzim,-,-
20152,3143.0,14/15,01/07/2014,América-MG,Braga,-,800 miles €
20153,3143.0,10/11,01/01/2011,América-MG U20,América-MG,-,-
20154,3144.0,15/16,01/07/2015,Braga B,Braga,150 miles €,-
20155,3144.0,13/14,01/01/2014,Braga U19,Braga B,150 miles €,-
20156,3144.0,12/13,01/07/2012,Braga Juvenis,Braga U19,-,-
20157,3144.0,10/11,01/07/2010,Braga Sub-15,Braga Juvenis,-,-
20158,3144.0,08/09,01/07/2008,Braga CJ,Braga Sub-15,-,-
20159,3145.0,16/17,20/08/2016,Atlético Madrid,Braga,"1,50 mill. €",Préstamo
20160,3145.0,15/16,30/06/2016,Getafe CF,Atlético Madrid,"2,50 mill. €",Fin de préstamo
20161,3145.0,14/15,28/08/2014,Atlético Madrid,Getafe CF,"1,50 mill. €",Préstamo
20162,3145.0,14/15,27/08/2014,Danubio FC,Atlético Madrid,"1,50 mill. €","1,10 mill. €"
20163,3145.0,11/12,01/01/2012,Danubio U19,Danubio FC,-,-
20164,3146.0,15/16,02/07/2015,Olhanense,Braga,400 miles €,Libre
20165,3146.0,14/15,30/06/2015,Paços Ferreira,Olhanense,600 miles €,Fin de préstamo
20166,3146.0,14/15,22/07/2014,Olhanense,Paços Ferreira,100 miles €,Préstamo
20167,3146.0,13/14,13/07/2013,Milan U19,Olhanense,100 miles €,?
20168,3146.0,12/13,30/06/2013,FC Empoli,Milan U19,100 miles €,Fin de préstamo
20169,3146.0,12/13,13/07/2012,Milan U19,FC Empoli,50 miles €,Préstamo
20170,3146.0,11/12,05/07/2011,FC Porto U19,Milan U19,-,Libre
20171,3146.0,09/10,01/07/2009,Dragon Force,FC Porto U19,-,-
20172,3147.0,16/17,06/07/2016,Vojvodina,Braga,600 miles €,750 miles €
20173,3147.0,15/16,30/08/2015,Radnicki Niš,Vojvodina,300 miles €,?
20174,3147.0,15/16,15/07/2015,FK Radnički,Radnicki Niš,300 miles €,Libre
20175,3148.0,16/17,12/09/2016,Braga B,Braga,350 miles €,-
20176,3148.0,14/15,30/06/2015,Freamunde,Braga B,150 miles €,Fin de préstamo
20177,3148.0,14/15,22/01/2015,Braga B,Freamunde,150 miles €,Préstamo
20178,3148.0,14/15,22/01/2015,Vilaverdense FC,Braga B,150 miles €,Fin de préstamo
20179,3148.0,14/15,09/09/2014,Braga B,Vilaverdense FC,150 miles €,Préstamo
20180,3148.0,13/14,01/07/2013,Braga U19,Braga B,-,-
20181,3148.0,11/12,01/07/2011,Braga Juvenis,Braga U19,-,-
20182,3148.0,09/10,01/07/2009,Braga Sub-15,Braga Juvenis,-,-
20183,3148.0,07/08,01/07/2007,Braga CJ,Braga Sub-15,-,-
20184,3149.0,14/15,04/07/2014,Anápolis-GO,Braga,500 miles €,
20185,3149.0,13/14,30/06/2014,Coimbra,Anápolis-GO,500 miles €,Fin de préstamo
20186,3149.0,13/14,01/07/2013,Anápolis-GO,Coimbra,-,Préstamo
20187,3149.0,12/13,01/06/2013,Feirense,Anápolis-GO,-,Fin de préstamo
20188,3149.0,12/13,01/07/2012,Anápolis-GO,Feirense,-,Préstamo
20189,3150.0,14/15,02/08/2014,Benfica,Braga,"2,00 mill. €","1,00 mill. €"
20190,3150.0,14/15,01/07/2014,Corinthians,Benfica,700 miles €,"1,50 mill. €"
20191,3151.0,11/12,01/07/2011,Paços Ferreira,Braga,"1,00 mill. €",Libre
20192,3151.0,09/10,01/07/2009,Belenenses,Paços Ferreira,400 miles €,Libre
20193,3151.0,08/09,01/07/2008,Anápolis,Belenenses,-,?
20194,3152.0,16/17,10/01/2017,Chaves,Braga,"1,00 mill. €",?
20195,3152.0,16/17,15/07/2016,União Madeira,Chaves,850 miles €,Libre
20196,3152.0,15/16,01/07/2015,Moreirense,União Madeira,"1,00 mill. €",Libre
20197,3152.0,12/13,01/07/2012,Leixões,Moreirense,400 miles €,?
20198,3152.0,10/11,01/07/2010,Leixões U19,Leixões,-,-
20199,3152.0,09/10,01/08/2009,FC Porto U19,Leixões U19,-,?
20200,3153.0,15/16,21/08/2015,Anderlecht U21,Braga B,25 miles €,Libre
20201,3153.0,11/12,01/07/2011,RSCA Jugend,Anderlecht U21,-,-
20202,3154.0,15/16,01/07/2015,Braga B,Braga,300 miles €,-
20203,3154.0,13/14,01/09/2013,B. Podgorica,Braga B,-,125 miles €
20204,3154.0,10/11,01/07/2010,Buducnost P.,B. Podgorica,-,-
20205,3155.0,13/14,01/07/2013,Braga B,Braga,500 miles €,-
20206,3155.0,12/13,01/07/2012,Anápolis-GO,Braga B,150 miles €,?
20207,3155.0,11/12,30/06/2012,Gil Vicente,Anápolis-GO,150 miles €,Fin de préstamo
20208,3155.0,11/12,01/07/2011,Anápolis-GO,Gil Vicente,150 miles €,Préstamo
20209,3155.0,10/11,01/05/2011,Atlético-GO,Anápolis-GO,150 miles €,Fin de préstamo
20210,3155.0,10/11,01/01/2011,Anápolis-GO,Atlético-GO,-,Préstamo
20211,3156.0,16/17,26/01/2017,Chaves,Braga,800 miles €,"1,00 mill. €"
20212,3156.0,15/16,01/07/2015,Beira-Mar,Chaves,-,Libre
20213,3156.0,14/15,01/07/2014,Santa Rita,Beira-Mar,-,Libre
20214,3156.0,13/14,01/01/2014,Olaria AC,Santa Rita,-,?
20215,3156.0,12/13,01/01/2013,Tigres,Olaria AC,-,?
20216,3156.0,11/12,01/01/2012,Figueirense FC,Tigres,-,?
20217,3156.0,10/11,01/01/2011,Duque de Caxias,Figueirense FC,-,?
20218,3156.0,09/10,01/01/2010,Desconocido,Duque de Caxias,-,?
20219,3156.0,08/09,01/05/2009,EC Bahia B,Desconocido,-,?
20220,3156.0,08/09,01/01/2009,Betim,EC Bahia B,-,?
20221,3156.0,07/08,01/01/2008,Cruzeiro U17,Betim,-,?
20222,3157.0,16/17,01/01/2017,Chaves,Braga,"1,00 mill. €",Fin de préstamo
20223,3157.0,16/17,27/07/2016,Braga,Chaves,"1,20 mill. €",Préstamo
20224,3157.0,15/16,30/06/2016,CA Rosario,Braga,"1,20 mill. €",Fin de préstamo
20225,3157.0,15/16,01/01/2016,Braga,CA Rosario,"1,50 mill. €",Préstamo
20226,3157.0,15/16,31/12/2015,Moreirense,Braga,"1,50 mill. €",Fin de préstamo
20227,3157.0,15/16,31/08/2015,Braga,Moreirense,"1,50 mill. €",Préstamo
20228,3157.0,14/15,30/06/2015,Moreirense,Braga,"1,25 mill. €",Fin de préstamo
20229,3157.0,14/15,18/08/2014,Braga,Moreirense,"1,60 mill. €",Préstamo
20230,3157.0,13/14,07/01/2014,Racing Club,Braga,"1,60 mill. €",80 miles €
20231,3157.0,13/14,29/07/2013,CA Huracán,Racing Club,"1,60 mill. €",Libre
